exit_time,col2,net_pts,col4,col5
2023-01-26 09:08:05.002,0.518,1.0,0.0,8
2023-01-26 09:08:32.031,0.579,1.0,0.0,2
2023-01-26 09:09:05.091,0.816,1.0,-1.25,47
2023-01-26 09:14:01.032,0.477,1.0,-0.75,7
2023-01-26 09:15:46.098,0.405,1.0,0.0,1
2023-01-26 09:28:26.024,0.808,-4.0,0.0,42
2023-01-26 09:29:17.048,0.401,1.0,-0.25,11
2023-01-26 09:30:47.000,0.797,1.0,-0.5,13
2023-01-26 09:34:05.116,0.483,1.0,-1.75,47
2023-01-26 09:37:22.200,0.48,1.0,0.0,3
2023-01-26 09:37:28.003,0.54,-4.0,0.0,34
2023-01-26 09:38:23.128,0.466,1.0,-1.75,38
2023-01-26 09:39:49.038,0.732,1.0,-2.5,34
2023-01-26 09:41:57.343,0.511,1.0,-0.25,11
2023-01-26 09:47:51.379,0.546,1.0,-0.5,10
2023-01-26 09:48:08.231,0.428,1.0,-1.25,88
2023-01-26 09:55:22.135,0.401,1.0,-1.5,55
2023-01-26 09:57:50.023,0.412,1.0,-2.0,72
2023-01-26 09:59:56.012,0.799,1.0,-3.25,99
2023-01-26 10:11:25.007,0.436,1.0,-1.25,24
2023-01-26 10:18:04.033,0.463,1.0,0.0,7
2023-01-26 10:22:34.342,0.452,1.0,-1.0,24
2023-01-26 10:25:57.180,0.573,1.0,-1.0,11
2023-01-26 10:26:08.076,0.51,1.0,0.0,2
2023-01-26 10:26:18.065,0.432,1.0,-0.75,33
2023-01-26 10:30:13.015,0.638,1.0,0.0,3
2023-01-26 10:33:39.251,0.445,1.0,-1.25,41
2023-01-26 10:35:53.760,0.438,1.0,-0.75,49
2023-01-26 10:36:56.119,0.432,-4.0,0.0,133
2023-01-26 10:39:10.006,0.426,1.0,-2.75,177
2023-01-26 10:42:21.003,0.544,1.0,-0.25,10
2023-01-26 10:42:35.072,0.444,1.0,-1.5,86
2023-01-26 10:47:48.178,0.413,1.0,-0.5,20
2023-01-26 10:49:45.000,0.558,1.0,-0.25,23
2023-01-26 10:51:55.462,0.45,1.0,-0.25,20
2023-01-26 10:52:24.045,0.717,1.0,-0.5,40
2023-01-26 10:53:15.157,0.473,1.0,-3.75,258
2023-01-26 11:01:46.002,0.413,1.0,-0.75,29
2023-01-26 11:02:54.132,0.691,1.0,-2.5,271
2023-01-26 11:09:46.000,0.6,1.0,-0.25,11
2023-01-26 11:10:18.107,0.567,1.0,-0.5,12
2023-01-26 11:12:11.227,0.408,1.0,-0.5,34
2023-01-26 11:12:52.015,0.544,-4.0,0.0,154
2023-01-26 11:16:08.044,0.792,1.0,-0.5,9
2023-01-26 11:16:42.531,0.616,1.0,-1.0,23
2023-01-26 11:20:01.319,0.447,1.0,-0.25,53
2023-01-26 11:21:22.064,0.462,1.0,0.0,10
2023-01-26 11:24:08.338,0.558,1.0,-2.0,105
2023-01-26 11:29:09.115,0.413,1.0,-1.5,118
2023-01-26 11:34:18.028,0.666,1.0,-1.0,92
2023-01-26 11:37:12.136,0.713,1.0,-1.5,202
2023-01-26 11:46:47.061,0.615,1.0,-3.5,214
2023-01-26 12:05:19.117,0.524,1.0,0.0,5
2023-01-26 12:05:33.018,0.607,-4.0,0.0,170
2023-01-26 12:11:10.055,0.623,1.0,-1.25,66
2023-01-26 12:13:50.002,0.49,-4.0,0.0,346
2023-01-26 12:21:21.155,0.464,1.0,-0.25,16
2023-01-26 12:23:25.550,0.415,1.0,-0.75,95
2023-01-26 12:25:14.135,0.618,1.0,0.0,10
2023-01-26 12:25:26.033,0.411,1.0,-2.25,320
2023-01-26 12:33:47.175,0.524,1.0,-2.25,239
2023-01-26 12:39:11.008,0.507,1.0,-0.5,31
2023-01-26 12:40:17.282,0.415,1.0,0.0,0
2023-01-26 12:40:37.146,0.645,1.0,-0.5,52
2023-01-26 12:42:54.092,0.438,1.0,-2.75,183
2023-01-26 12:46:18.071,0.424,1.0,-0.25,22
2023-01-26 12:46:42.017,0.464,-4.0,0.0,233
2023-01-26 12:53:48.174,0.72,-4.0,0.0,436
2023-01-26 13:02:37.025,0.467,1.0,-0.5,47
2023-01-26 13:03:29.537,0.509,1.0,-1.5,174
2023-01-26 13:07:09.009,0.472,1.0,-1.5,65
2023-01-26 13:08:31.186,0.409,1.0,0.0,6
2023-01-26 13:25:59.023,0.41,1.0,-3.75,384
2023-01-26 13:38:24.170,0.656,1.0,-3.0,271
2023-01-26 13:50:09.120,0.405,1.0,-0.5,48
2023-01-26 13:52:19.447,0.463,1.0,-1.75,290
2023-01-26 13:57:47.131,0.505,1.0,-0.25,17
2023-01-26 13:58:25.465,0.438,1.0,-1.0,45
2023-01-26 14:00:26.017,0.41,1.0,-2.0,196
2023-01-26 14:05:01.121,0.534,-4.0,0.0,186
2023-01-26 14:09:27.117,0.475,1.0,-1.5,136
2023-01-26 14:13:13.475,0.679,1.0,-1.75,199
2023-01-26 14:16:39.216,0.753,1.0,-1.25,283
2023-01-26 14:23:21.261,0.579,1.0,-2.25,65
2023-01-26 14:26:28.167,0.511,1.0,-0.75,58
2023-01-26 14:28:01.133,0.648,-4.0,0.0,120
2023-01-26 14:33:07.090,0.417,-4.0,0.0,408
2023-01-26 14:40:40.329,0.454,1.0,-0.25,12
2023-01-26 14:44:15.441,0.576,1.0,-3.25,304
2023-01-26 14:53:40.036,0.89,1.0,-1.0,40
2023-01-26 14:54:23.271,0.65,1.0,-1.0,17
2023-01-26 14:54:43.027,0.804,1.0,-1.25,25
2023-01-26 14:55:14.034,0.75,1.0,-0.25,18
2023-01-26 14:55:34.252,0.786,1.0,-0.25,8
2023-01-26 14:55:48.097,0.641,1.0,-0.25,14
2023-01-26 14:56:31.131,0.475,1.0,-0.25,33
2023-01-26 14:57:25.015,0.496,1.0,0.0,3
2023-01-26 14:57:35.004,0.457,1.0,-2.5,120
2023-01-26 14:59:57.000,0.792,-4.0,0.0,202
2023-01-26 15:06:17.230,0.415,-2.0,0.0,540
2023-01-27 08:30:35.084,0.516,1.0,-0.5,4
2023-01-27 08:43:56.014,0.495,1.0,0.0,2
2023-01-27 08:45:26.205,0.402,1.0,0.0,3
2023-01-27 08:46:57.483,0.482,1.0,-0.25,9
2023-01-27 08:49:37.014,0.508,1.0,-1.75,27
2023-01-27 08:51:20.049,0.579,1.0,-1.75,77
2023-01-27 08:53:15.080,0.433,1.0,-0.75,27
2023-01-27 08:53:44.258,0.553,1.0,-1.5,37
2023-01-27 08:57:14.207,0.402,1.0,-3.75,174
2023-01-27 09:01:08.092,0.686,1.0,-1.25,17
2023-01-27 09:01:38.016,0.798,1.0,-1.75,26
2023-01-27 09:05:20.042,0.609,1.0,-0.75,41
2023-01-27 09:06:59.014,0.444,1.0,-0.25,1
2023-01-27 09:07:04.018,0.432,1.0,-1.0,66
2023-01-27 09:08:28.117,0.461,1.0,-3.5,143
2023-01-27 09:12:10.012,0.499,-4.0,0.0,174
2023-01-27 09:17:03.288,0.426,-4.0,0.0,245
2023-01-27 09:21:25.486,0.719,1.0,0.0,3
2023-01-27 09:28:05.875,0.406,1.0,-0.5,16
2023-01-27 09:33:58.007,0.77,-4.0,0.0,21
2023-01-27 09:34:26.077,0.537,1.0,0.0,6
2023-01-27 09:35:47.106,0.579,1.0,-0.5,9
2023-01-27 09:38:14.231,0.535,-4.0,0.0,214
2023-01-27 09:43:07.097,0.523,1.0,0.0,1
2023-01-27 09:43:33.149,0.416,-4.0,0.0,151
2023-01-27 09:47:13.027,0.618,1.0,0.0,1
2023-01-27 09:47:22.121,0.574,1.0,-0.25,4
2023-01-27 09:47:52.016,0.506,-4.0,0.0,171
2023-01-27 09:51:25.123,0.406,1.0,-1.0,26
2023-01-27 09:53:15.054,0.544,1.0,-1.0,19
2023-01-27 09:54:21.047,0.449,1.0,0.0,4
2023-01-27 09:57:33.049,0.885,1.0,-0.25,14
2023-01-27 09:57:54.030,0.791,1.0,0.0,2
2023-01-27 09:57:58.021,0.918,1.0,-0.5,18
2023-01-27 10:08:40.147,0.534,1.0,-2.25,70
2023-01-27 10:09:53.091,0.457,1.0,-2.25,151
2023-01-27 10:15:16.325,0.475,1.0,-1.0,25
2023-01-27 10:16:50.035,0.492,1.0,-1.75,79
2023-01-27 10:19:03.431,0.544,1.0,-1.0,78
2023-01-27 10:21:07.220,0.583,1.0,-1.25,54
2023-01-27 10:22:13.306,0.558,1.0,-0.5,28
2023-01-27 10:22:46.352,0.44,1.0,-0.25,18
2023-01-27 10:25:53.367,0.547,1.0,-0.25,14
2023-01-27 10:27:26.441,0.581,1.0,-2.5,169
2023-01-27 10:30:28.068,0.413,1.0,-1.75,45
2023-01-27 10:31:16.188,0.517,1.0,-0.25,12
2023-01-27 10:32:00.170,0.575,1.0,-1.0,52
2023-01-27 10:33:02.009,0.491,1.0,-0.25,10
2023-01-27 10:36:14.059,0.514,1.0,0.0,3
2023-01-27 10:36:30.018,0.548,1.0,-0.5,31
2023-01-27 10:38:12.140,0.439,1.0,-0.25,25
2023-01-27 10:46:10.287,0.511,1.0,0.0,10
2023-01-27 10:46:55.484,0.57,1.0,0.0,5
2023-01-27 10:47:21.157,0.768,1.0,-1.25,32
2023-01-27 10:58:34.653,0.438,-4.0,0.0,114
2023-01-27 11:02:17.018,0.525,1.0,-3.5,401
2023-01-27 11:09:54.425,0.656,1.0,0.0,31
2023-01-27 11:13:25.364,0.65,1.0,-0.25,13
2023-01-27 11:15:18.003,0.486,1.0,-0.75,26
2023-01-27 11:21:02.382,0.525,1.0,-0.25,14
2023-01-27 11:41:25.077,0.623,-1.25,0.0,540
2023-01-27 11:50:53.225,0.423,1.0,-2.0,138
2023-01-27 11:53:51.511,0.429,-4.0,0.0,459
2023-01-27 12:02:19.212,0.507,1.0,0.0,6
2023-01-27 12:04:46.142,0.691,1.0,-0.25,30
2023-01-27 12:07:57.001,0.477,-4.0,0.0,498
2023-01-27 12:16:41.123,0.407,1.0,-1.25,124
2023-01-27 12:24:35.007,0.457,1.0,-1.75,233
2023-01-27 12:31:17.168,0.614,1.0,-0.5,148
2023-01-27 12:40:15.966,0.701,-4.0,0.0,91
2023-01-27 12:41:51.297,0.661,1.0,-1.5,164
2023-01-27 12:45:13.438,0.413,1.0,-1.25,100
2023-01-27 12:46:55.026,0.45,1.0,0.0,9
2023-01-27 12:47:13.286,0.461,-3.0,0.0,538
2023-01-27 12:56:17.101,0.42,1.0,0.0,11
2023-01-27 12:56:30.815,0.561,1.0,0.0,3
2023-01-27 12:56:57.915,0.538,1.0,-0.75,41
2023-01-27 12:57:45.030,0.768,1.0,-0.75,26
2023-01-27 12:58:15.094,0.537,1.0,-0.75,132
2023-01-27 13:24:43.173,0.45,1.0,-1.25,249
2023-01-27 13:30:44.040,0.428,1.0,-2.5,537
2023-01-27 14:06:04.275,0.715,1.0,-0.75,71
2023-01-27 14:10:03.283,0.818,1.0,0.0,37
2023-01-27 14:10:43.272,0.502,1.0,-0.25,33
2023-01-27 14:14:14.051,0.816,1.0,-0.75,60
2023-01-27 14:16:03.105,0.518,1.0,-2.5,209
2023-01-27 14:20:27.176,0.593,-4.0,0.0,96
2023-01-27 14:22:41.175,0.418,1.0,0.0,13
2023-01-27 14:23:06.097,0.404,1.0,-0.25,18
2023-01-27 14:24:06.095,0.64,1.0,-0.25,26
2023-01-27 14:32:24.247,0.453,1.0,-0.25,35
2023-01-27 14:35:44.047,0.411,1.0,0.0,54
2023-01-27 14:37:08.026,0.603,-4.0,0.0,148
2023-01-27 14:40:08.039,0.45,1.0,-0.25,17
2023-01-27 14:40:31.039,0.682,-4.0,0.0,256
2023-01-27 14:48:21.243,0.415,-4.0,0.0,135
2023-01-27 14:52:12.090,0.56,-4.0,0.0,90
2023-01-27 14:55:58.032,0.756,1.0,0.0,2
2023-01-27 14:56:14.141,0.421,1.0,-1.0,57
2023-01-27 14:58:58.035,0.435,1.0,-1.75,46
2023-01-27 15:00:12.021,0.556,-4.0,0.0,160
2023-01-27 15:08:16.386,0.479,-0.5,0.0,539
2023-01-27 15:27:11.605,0.438,1.0,-0.25,81
2023-01-27 15:29:03.503,0.467,1.0,-0.25,54
2023-01-30 08:30:08.007,0.659,1.0,0.0,0
2023-01-30 08:30:14.034,0.641,1.0,0.0,0
2023-01-30 08:30:58.117,0.615,1.0,-0.75,23
2023-01-30 08:31:27.026,0.61,1.0,-0.75,4
2023-01-30 08:32:11.100,0.445,1.0,0.0,6
2023-01-30 08:32:18.009,0.472,1.0,-3.25,98
2023-01-30 08:34:03.001,0.512,-4.0,0.0,24
2023-01-30 08:35:10.099,0.551,1.0,-2.75,184
2023-01-30 08:42:26.097,0.499,1.0,0.0,6
2023-01-30 08:42:32.596,0.547,1.0,0.0,4
2023-01-30 08:42:48.020,0.817,1.0,-3.5,99
2023-01-30 08:44:57.000,0.53,1.0,-0.25,7
2023-01-30 08:46:29.371,0.639,1.0,-0.25,4
2023-01-30 08:50:08.230,0.527,1.0,-0.25,4
2023-01-30 08:50:31.129,0.756,1.0,-2.25,115
2023-01-30 08:52:42.049,0.759,1.0,0.0,12
2023-01-30 08:54:06.005,0.711,-4.0,0.0,17
2023-01-30 08:55:07.000,0.585,1.0,-1.75,12
2023-01-30 08:55:26.035,0.472,1.0,-0.75,9
2023-01-30 08:55:46.074,0.749,1.0,-1.25,14
2023-01-30 08:56:43.018,0.549,1.0,-0.25,12
2023-01-30 09:02:52.072,0.437,1.0,-2.0,123
2023-01-30 09:05:21.215,0.603,-4.0,0.0,266
2023-01-30 09:13:31.122,0.493,-4.0,0.0,26
2023-01-30 09:14:13.154,0.47,1.0,-1.5,47
2023-01-30 09:23:49.063,0.474,1.0,-0.25,7
2023-01-30 09:28:03.288,0.498,1.0,-0.25,24
2023-01-30 09:29:02.000,0.455,1.0,0.0,9
2023-01-30 09:29:17.010,0.499,1.0,0.0,0
2023-01-30 09:31:46.031,0.652,1.0,-2.5,77
2023-01-30 09:34:14.001,0.746,1.0,0.0,9
2023-01-30 09:38:47.033,0.469,1.0,-1.0,27
2023-01-30 09:40:43.036,0.548,-4.0,0.0,214
2023-01-30 09:47:34.090,0.583,1.0,-1.75,57
2023-01-30 09:48:37.073,0.516,1.0,-0.25,7
2023-01-30 09:48:56.131,0.618,1.0,-0.75,37
2023-01-30 09:49:36.150,0.467,1.0,-1.0,19
2023-01-30 09:51:05.018,0.543,1.0,-0.25,19
2023-01-30 09:51:50.101,0.403,-4.0,0.0,90
2023-01-30 09:54:27.070,0.506,1.0,-0.25,10
2023-01-30 09:54:40.114,0.611,1.0,-0.75,51
2023-01-30 09:56:22.123,0.514,1.0,-1.25,80
2023-01-30 09:57:54.030,0.546,1.0,-0.5,12
2023-01-30 09:59:30.011,0.411,1.0,-0.25,11
2023-01-30 10:00:10.000,0.409,1.0,-2.0,84
2023-01-30 10:02:16.794,0.612,1.0,-1.0,13
2023-01-30 10:04:04.010,0.416,1.0,-0.25,3
2023-01-30 10:04:27.005,0.564,1.0,-0.75,19
2023-01-30 10:05:45.556,0.425,1.0,-3.5,264
2023-01-30 10:10:28.018,0.469,1.0,-1.75,48
2023-01-30 10:17:09.022,0.432,1.0,-1.75,139
2023-01-30 10:24:48.283,0.4,1.0,0.0,3
2023-01-30 10:24:51.033,0.441,-4.0,0.0,74
2023-01-30 10:26:55.946,0.786,1.0,-1.75,55
2023-01-30 10:28:09.010,0.472,1.0,-0.5,7
2023-01-30 10:28:17.009,0.814,1.0,-1.5,38
2023-01-30 10:29:26.189,0.546,1.0,0.0,37
2023-01-30 10:31:54.153,0.493,1.0,0.0,1
2023-01-30 10:31:59.166,0.598,-4.0,0.0,291
2023-01-30 10:41:29.012,0.587,1.0,-1.5,54
2023-01-30 10:43:54.896,0.484,1.0,-0.25,9
2023-01-30 10:44:56.052,0.413,1.0,-1.5,44
2023-01-30 10:45:45.118,0.504,1.0,-0.25,15
2023-01-30 10:46:11.058,0.433,1.0,0.0,3
2023-01-30 10:46:15.142,0.471,1.0,0.0,3
2023-01-30 10:46:34.289,0.584,-4.0,0.0,153
2023-01-30 10:50:16.713,0.555,1.0,0.0,18
2023-01-30 10:50:42.056,0.49,1.0,0.0,8
2023-01-30 10:50:58.188,0.488,-4.0,0.0,240
2023-01-30 10:55:31.107,0.468,1.0,-0.25,5
2023-01-30 10:55:39.313,0.776,1.0,0.0,7
2023-01-30 10:55:52.517,0.418,1.0,-0.5,11
2023-01-30 10:56:51.728,0.737,1.0,-0.25,14
2023-01-30 10:59:55.104,0.407,1.0,-1.25,82
2023-01-30 11:01:31.136,0.466,-0.5,0.0,540
2023-01-30 11:12:19.419,0.542,1.0,-0.25,7
2023-01-30 11:12:30.536,0.498,1.0,-1.0,112
2023-01-30 11:14:30.066,0.629,-4.0,0.0,94
2023-01-30 11:16:08.040,0.62,1.0,0.0,7
2023-01-30 11:16:24.026,0.52,1.0,0.0,4
2023-01-30 11:16:29.079,0.413,-4.0,0.0,80
2023-01-30 11:20:53.304,0.469,1.0,-2.5,82
2023-01-30 11:23:28.230,0.416,1.0,-0.5,47
2023-01-30 11:24:25.038,0.57,-4.0,0.0,141
2023-01-30 11:27:03.084,0.909,1.0,0.0,4
2023-01-30 11:29:09.174,0.588,1.0,0.0,14
2023-01-30 11:30:29.476,0.486,-3.25,0.0,540
2023-01-30 11:40:24.017,0.423,1.0,0.0,10
2023-01-30 11:40:36.256,0.511,1.0,-1.0,24
2023-01-30 11:41:31.031,0.424,1.0,0.0,2
2023-01-30 11:41:42.021,0.455,1.0,-0.5,19
2023-01-30 11:45:40.489,0.58,1.0,-0.5,43
2023-01-30 11:46:52.041,0.521,-4.0,0.0,221
2023-01-30 11:50:45.016,0.465,1.0,-1.75,123
2023-01-30 11:57:00.047,0.702,-4.0,0.0,307
2023-01-30 12:04:52.159,0.784,1.0,-0.25,12
2023-01-30 12:05:19.007,0.432,1.0,-2.25,396
2023-01-30 12:14:21.234,0.735,1.0,-0.5,57
2023-01-30 12:16:44.001,0.495,1.0,-1.25,38
2023-01-30 12:19:57.469,0.415,1.0,-0.5,28
2023-01-30 12:21:01.075,0.435,1.0,-1.75,203
2023-01-30 12:28:14.017,0.462,1.0,-0.25,44
2023-01-30 12:41:09.032,0.408,1.0,-3.75,526
2023-01-30 12:55:38.157,0.498,1.0,-3.0,228
2023-01-30 13:08:06.135,0.564,-4.0,0.0,241
2023-01-30 13:12:50.044,0.415,1.0,0.0,3
2023-01-30 13:13:09.605,0.408,1.0,-1.0,81
2023-01-30 13:16:00.841,0.487,1.0,-0.5,21
2023-01-30 13:16:42.249,0.63,1.0,-1.75,282
2023-01-30 13:21:28.235,0.534,1.0,0.0,11
2023-01-30 13:22:08.108,0.428,-4.0,0.0,258
2023-01-30 13:31:59.051,0.602,1.0,0.0,7
2023-01-30 13:36:40.239,0.739,1.0,-2.0,73
2023-01-30 13:41:24.342,0.704,1.0,-0.5,7
2023-01-30 13:57:02.331,0.465,1.0,0.0,5
2023-01-30 13:57:20.044,0.412,1.0,0.0,7
2023-01-30 13:57:38.517,0.429,1.0,0.0,11
2023-01-30 13:57:54.020,0.69,1.0,-1.0,72
2023-01-30 13:59:08.042,0.53,1.0,-1.25,64
2023-01-30 14:14:59.100,0.491,-2.0,0.0,540
2023-01-30 14:25:35.168,0.579,1.0,-1.25,143
2023-01-30 14:31:49.106,0.618,1.0,-0.25,18
2023-01-30 14:33:10.428,0.611,1.0,-0.5,62
2023-01-30 14:41:12.139,0.555,-4.0,0.0,344
2023-01-30 14:47:00.006,0.587,1.0,-2.5,188
2023-01-30 14:53:53.048,0.724,1.0,-0.75,39
2023-01-30 14:55:08.035,0.473,1.0,-3.25,263
2023-01-30 15:00:01.000,0.505,1.0,0.0,0
2023-01-30 15:00:07.008,0.465,1.0,-1.0,16
2023-01-30 15:02:59.195,0.6,1.0,-0.75,142
2023-01-30 15:05:32.419,0.667,-1.25,0.0,540
2023-01-30 15:27:52.939,0.493,-0.25,0.0,539
2023-01-31 08:30:33.024,0.453,1.0,-1.25,12
2023-01-31 08:31:02.011,0.547,1.0,-2.0,23
2023-01-31 08:31:29.121,0.699,1.0,-3.25,42
2023-01-31 08:38:21.001,0.589,1.0,-2.5,71
2023-01-31 08:39:44.170,0.44,1.0,-0.25,7
2023-01-31 08:40:20.129,0.589,1.0,0.0,3
2023-01-31 08:40:26.015,0.549,1.0,-0.75,7
2023-01-31 08:41:07.011,0.497,1.0,-1.25,12
2023-01-31 08:41:39.239,0.409,1.0,-1.5,11
2023-01-31 08:42:56.040,0.796,1.0,-2.0,26
2023-01-31 08:45:37.035,0.511,1.0,0.0,1
2023-01-31 08:52:08.032,0.49,1.0,0.0,2
2023-01-31 08:54:44.171,0.438,1.0,0.0,4
2023-01-31 08:55:08.040,0.669,1.0,-1.25,20
2023-01-31 08:59:58.006,0.56,1.0,-1.75,6
2023-01-31 09:00:33.043,0.924,1.0,-0.5,1
2023-01-31 09:00:37.018,0.738,1.0,-1.25,7
2023-01-31 09:00:51.024,0.548,1.0,-3.5,62
2023-01-31 09:01:56.130,0.477,1.0,-0.25,3
2023-01-31 09:15:00.007,0.43,1.0,0.0,0
2023-01-31 09:15:04.079,0.458,1.0,-0.5,18
2023-01-31 09:15:25.021,0.803,1.0,-1.5,43
2023-01-31 09:16:26.103,0.452,1.0,-3.0,35
2023-01-31 09:21:39.037,0.535,1.0,0.0,5
2023-01-31 09:22:07.146,0.669,1.0,-0.5,7
2023-01-31 09:26:05.019,0.437,1.0,-3.0,138
2023-01-31 09:30:46.056,0.691,-4.0,0.0,533
2023-01-31 09:42:59.706,0.409,1.0,-2.25,71
2023-01-31 09:46:26.356,0.544,1.0,-1.5,105
2023-01-31 09:50:04.337,0.555,1.0,0.0,6
2023-01-31 09:59:49.001,0.429,1.0,0.0,10
2023-01-31 10:00:01.002,0.785,1.25,0.0,0
2023-01-31 10:00:08.000,0.866,1.0,0.0,0
2023-01-31 10:00:19.006,0.644,1.0,0.0,1
2023-01-31 10:00:59.174,0.617,1.0,0.0,3
2023-01-31 10:01:28.106,0.716,1.0,-0.75,29
2023-01-31 10:02:03.141,0.469,1.0,-0.75,16
2023-01-31 10:10:39.051,0.406,1.0,0.0,4
2023-01-31 10:11:11.193,0.529,1.0,-0.75,36
2023-01-31 10:11:47.773,0.444,1.0,-2.25,136
2023-01-31 10:14:44.058,0.517,1.0,-0.5,30
2023-01-31 10:18:22.136,0.698,1.0,0.0,10
2023-01-31 10:18:40.100,0.575,1.0,-1.5,82
2023-01-31 10:20:02.030,0.561,1.0,-1.75,165
2023-01-31 10:33:32.968,0.5,1.0,-1.25,153
2023-01-31 10:36:28.328,0.742,1.0,-1.0,33
2023-01-31 10:39:18.074,0.446,1.0,-1.25,64
2023-01-31 10:45:10.006,0.441,1.0,0.0,11
2023-01-31 10:45:22.076,0.59,1.0,-1.0,42
2023-01-31 10:48:15.340,0.513,1.0,-2.25,234
2023-01-31 10:54:43.322,0.474,1.0,-1.25,133
2023-01-31 10:58:09.009,0.559,-4.0,0.0,206
2023-01-31 11:02:31.024,0.487,1.0,-3.25,199
2023-01-31 11:06:22.186,0.427,1.0,-2.5,133
2023-01-31 11:10:04.131,0.441,1.0,-0.25,63
2023-01-31 11:12:04.080,0.729,1.0,-2.5,239
2023-01-31 11:18:21.108,0.405,1.0,0.0,20
2023-01-31 11:21:44.492,0.502,1.0,-0.75,49
2023-01-31 11:29:45.391,0.716,1.0,-2.5,423
2023-01-31 11:36:52.562,0.646,1.0,-0.25,27
2023-01-31 11:40:05.135,0.472,1.0,-0.5,75
2023-01-31 11:41:21.144,0.792,1.0,-0.75,126
2023-01-31 11:45:17.426,0.476,0.25,-2.5,540
2023-01-31 11:54:19.172,0.51,-1.5,0.0,540
2023-01-31 12:03:50.772,0.496,-0.25,0.0,540
2023-01-31 12:17:35.089,0.416,1.0,-0.25,20
2023-01-31 12:23:35.012,0.45,1.0,-2.5,237
2023-01-31 12:35:40.015,0.652,1.0,-2.25,312
2023-01-31 12:46:24.094,0.459,1.0,0.0,8
2023-01-31 12:46:42.385,0.452,1.0,-0.75,25
2023-01-31 12:47:37.009,0.447,1.0,-0.25,37
2023-01-31 12:48:17.376,0.497,1.0,-1.25,116
2023-01-31 12:50:49.520,0.731,1.0,-1.25,368
2023-01-31 13:05:56.664,0.503,1.0,-0.25,57
2023-01-31 13:24:01.231,0.44,1.0,-1.25,253
2023-01-31 13:33:03.198,0.611,1.0,-1.75,451
2023-01-31 13:51:12.054,0.422,1.0,-0.5,9
2023-01-31 13:51:26.200,0.435,1.0,-0.5,50
2023-01-31 13:53:42.181,0.569,1.0,-2.25,484
2023-01-31 14:11:22.096,0.616,-4.0,0.0,393
2023-01-31 14:18:23.127,0.85,1.0,0.0,22
2023-01-31 14:18:46.049,0.632,1.0,-1.5,98
2023-01-31 14:20:45.083,0.492,-4.0,0.0,397
2023-01-31 14:27:58.136,0.706,1.0,0.0,6
2023-01-31 14:28:44.405,0.686,1.0,-1.75,103
